id_author_1,id_author_2,CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
1843621,1848024,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1843621,1913120,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1843621,1917766,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1843621,1932851,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1843621,1974967,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1843621,2000040,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1843621,2034160,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1843621,2034167,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1843893,1911918,0,0.0,0.0,1,0.0,1.0,0,-1
1844875,1886062,3,2.164042561333445,0.6,16,0.75,1.0,4,1
1844875,1895228,3,2.164042561333445,0.6,16,0.75,1.0,4,1
1844875,1903325,3,2.164042561333445,0.6,16,0.75,1.0,4,1
1844875,1915163,3,2.164042561333445,0.6,16,0.75,1.0,4,1
1845138,1962881,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,2,-1
1845557,1954166,3,2.164042561333445,0.6,16,0.75,1.0,3,-1
1845557,1955384,3,2.164042561333445,0.6,16,0.75,1.0,0,-1
1845557,1955403,3,2.164042561333445,0.6,16,0.75,1.0,3,-1
1846662,1877579,3,2.164042561333445,0.6,16,0.75,1.0,4,-1
1846662,1896260,3,2.164042561333445,0.6,16,0.75,1.0,4,1
1846662,1935703,3,2.164042561333445,0.6,16,0.75,1.0,4,1
1846662,2028543,3,2.164042561333445,0.6,16,0.75,1.0,4,-1
1847364,1903065,3,1.6743318796537416,0.42857142857142855,24,0.5,1.0,0,-1
1847364,1961505,3,1.6743318796537416,0.42857142857142855,24,0.5,1.0,2,-1
1847364,1962291,3,1.6743318796537416,0.42857142857142855,24,0.5,1.0,2,-1
1847364,1963767,3,1.6743318796537416,0.42857142857142855,24,0.5,1.0,0,-1
1847409,1886910,1,0.9102392266268373,0.16666666666666666,10,0.3333333333333333,1.0,0,-1
1847409,1917634,1,0.6213349345596119,0.25,6,0.2,1.0,0,-1
1848024,1913120,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1848024,1917766,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1848024,1932851,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1848024,1974967,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1848024,2000040,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1848024,2034160,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1848024,2034167,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1848120,1954990,4,2.4853397382384474,0.3076923076923077,60,0.8,1.0,9,-1
1848120,1955349,4,2.4853397382384474,0.3076923076923077,60,0.8,1.0,9,-1
1848120,1955544,4,2.4853397382384474,0.3076923076923077,60,0.8,1.0,9,-1
1848120,1956158,4,2.4853397382384474,0.3076923076923077,60,0.8,1.0,5,-1
1848120,1956501,4,2.4853397382384474,0.3076923076923077,60,0.8,1.0,9,-1
1848472,1894241,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,0,-1
1848472,1903566,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,0,1
1849277,1884092,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,3,-1
1849277,1884977,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,3,-1
1849277,1900546,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,3,-1
1849320,1906383,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,3,-1
1849320,1993936,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,3,-1
1849320,1993954,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,3,-1
1849531,1915486,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,0,1
1849531,1915877,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,1,-1
1851098,1987197,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,1,-1
1851098,2033104,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,0,-1
1851190,1884110,2,1.631586747071319,0.5,9,0.5833333333333333,1.0,0,-1
1851190,1884428,2,1.631586747071319,0.5,9,0.5833333333333333,1.0,0,-1
1851190,1901156,1,0.7213475204444817,0.3333333333333333,3,0.25,0.5,0,-1
1851292,1895537,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,3,1
1851534,1913742,0,0.0,0.0,5,0.0,1.0,2,-1
1852206,1892338,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,4,-1
1852206,1970671,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,4,-1
1853907,1955971,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,0,-1
1854682,1884219,8,3.640956906507349,0.8,81,0.8888888888888891,1.0,0,-1
1854682,1886793,8,3.640956906507349,0.8,81,0.8888888888888891,1.0,4,1
1854682,1887039,8,3.640956906507349,0.8,81,0.8888888888888891,1.0,0,-1
1854682,1903273,8,3.640956906507349,0.8,81,0.8888888888888891,1.0,0,-1
